order_id,customer_id,order_date,status,payment_method,product_id,product_name,category,quantity,unit_price,discount,line_value,is_completed,is_return
3036,728,2024-05-27 08:13:59,completed,credit_card,168,Wait Camping,Sports & Outdoors,1,649.6,0.0,649.6,1,0
6385,2460,2024-05-27 10:17:14,completed,gift_card,78,Unit Cookware,Home & Kitchen,1,213.82,0.0,213.82,1,0
6385,2460,2024-05-27 10:17:14,completed,gift_card,254,Them Children,Books & Media,2,286.86,0.1,516.35,1,0
425,1662,2024-05-27 10:55:05,completed,paypal,97,Black Appliance,Home & Kitchen,1,628.48,0.0,628.48,1,0
425,1662,2024-05-27 10:55:05,completed,paypal,7,Beyond Accessorie,Electronics,1,357.42,0.15,303.81,1,0
753,189,2024-05-27 11:08:08,completed,bank_transfer,70,Bring Furniture,Home & Kitchen,1,402.01,0.15,341.71,1,0
753,189,2024-05-27 11:08:08,completed,bank_transfer,91,Almost Decor,Home & Kitchen,1,369.86,0.0,369.86,1,0
3825,1268,2024-05-27 11:52:08,completed,bank_transfer,217,Measure Skincare,Beauty & Health,1,479.18,0.0,479.18,1,0
3825,1268,2024-05-27 11:52:08,completed,bank_transfer,57,Try Cookware,Home & Kitchen,2,510.39,0.0,1020.78,1,0
90,558,2024-05-27 12:29:09,cancelled,bank_transfer,128,Pretty Kid,Apparel,1,686.4,0.05,652.08,0,0
90,558,2024-05-27 12:29:09,cancelled,bank_transfer,19,Improve Smartphone,Electronics,1,727.02,0.0,727.02,0,0
90,558,2024-05-27 12:29:09,cancelled,bank_transfer,107,Appear Women,Apparel,1,963.92,0.05,915.72,0,0
1867,2152,2024-05-27 18:09:50,cancelled,debit_card,28,Series Accessorie,Electronics,1,749.19,0.1,674.27,0,0
1867,2152,2024-05-27 18:09:50,cancelled,debit_card,233,Say Haircare,Beauty & Health,1,82.49,0.05,78.37,0,0
1867,2152,2024-05-27 18:09:50,cancelled,debit_card,141,Happen Men,Apparel,3,251.45,0.0,754.35,0,0
1867,2152,2024-05-27 18:09:50,cancelled,debit_card,262,Case Media,Books & Media,1,214.85,0.1,193.36,0,0
7059,916,2024-05-27 23:27:00,cancelled,paypal,89,Prepare Cookware,Home & Kitchen,1,247.06,0.0,247.06,0,0
7059,916,2024-05-27 23:27:00,cancelled,paypal,166,Power Fitnes,Sports & Outdoors,1,278.38,0.0,278.38,0,0
7856,2275,2024-05-28 02:27:55,pending,credit_card,190,Over Cycling,Sports & Outdoors,1,707.42,0.0,707.42,0,0
7856,2275,2024-05-28 02:27:55,pending,credit_card,56,Heavy Appliance,Home & Kitchen,1,186.07,0.1,167.46,0,0
7856,2275,2024-05-28 02:27:55,pending,credit_card,220,Run Skincare,Beauty & Health,1,475.38,0.0,475.38,0,0
7856,2275,2024-05-28 02:27:55,pending,credit_card,239,Increase Haircare,Beauty & Health,2,517.8,0.05,983.82,0,0
119,2298,2024-05-28 03:43:16,completed,paypal,183,High Camping,Sports & Outdoors,1,942.96,0.0,942.96,1,0
3387,512,2024-05-28 04:48:51,completed,credit_card,181,Choice Team Sport,Sports & Outdoors,2,37.18,0.0,74.36,1,0
3387,512,2024-05-28 04:48:51,completed,credit_card,152,Soon Camping,Sports & Outdoors,1,910.86,0.05,865.32,1,0
3387,512,2024-05-28 04:48:51,completed,credit_card,223,Sense Supplement,Beauty & Health,1,57.85,0.0,57.85,1,0
4806,1376,2024-05-28 06:17:48,returned,paypal,92,Left Furniture,Home & Kitchen,1,148.78,0.0,148.78,0,0
4806,1376,2024-05-28 06:17:48,returned,paypal,21,Right Camera,Electronics,1,614.24,0.0,614.24,0,0
5799,773,2024-05-28 08:08:12,pending,gift_card,114,History Kid,Apparel,1,23.97,0.0,23.97,0,0
5799,773,2024-05-28 08:08:12,pending,gift_card,297,Want Media,Books & Media,1,89.43,0.0,89.43,0,0
7831,230,2024-05-28 10:48:51,completed,credit_card,21,Right Camera,Electronics,1,614.24,0.15,522.1,1,0
7831,230,2024-05-28 10:48:51,completed,credit_card,89,Prepare Cookware,Home & Kitchen,1,247.06,0.05,234.71,1,0
7029,2104,2024-05-28 11:14:02,completed,paypal,72,Difficult Cookware,Home & Kitchen,2,286.08,0.15,486.34,1,0
881,541,2024-05-28 12:07:29,pending,credit_card,218,Month Supplement,Beauty & Health,1,127.17,0.05,120.81,0,0
881,541,2024-05-28 12:07:29,pending,credit_card,204,Artist Supplement,Beauty & Health,1,578.66,0.0,578.66,0,0
6616,617,2024-05-28 12:31:53,returned,bank_transfer,47,Central Camera,Electronics,1,513.39,0.0,513.39,0,0
6616,617,2024-05-28 12:31:53,returned,bank_transfer,166,Power Fitnes,Sports & Outdoors,1,278.38,0.0,278.38,0,0
6616,617,2024-05-28 12:31:53,returned,bank_transfer,220,Run Skincare,Beauty & Health,1,475.38,0.0,475.38,0,0
6616,617,2024-05-28 12:31:53,returned,bank_transfer,259,Hundred Fiction,Books & Media,2,533.22,0.0,1066.44,0,0
2876,688,2024-05-28 14:32:02,completed,credit_card,7,Beyond Accessorie,Electronics,1,357.42,0.0,357.42,1,0
2876,688,2024-05-28 14:32:02,completed,credit_card,132,Set Men,Apparel,1,299.38,0.05,284.41,1,0
1837,1555,2024-05-28 18:45:14,completed,gift_card,256,Baby Non-Fiction,Books & Media,1,537.93,0.0,537.93,1,0
6835,409,2024-05-28 20:42:29,returned,gift_card,94,Animal Appliance,Home & Kitchen,2,514.73,0.1,926.51,0,0
5274,553,2024-05-29 01:30:26,completed,bank_transfer,274,Product Children,Books & Media,2,528.78,0.1,951.8,1,0
5274,553,2024-05-29 01:30:26,completed,bank_transfer,60,Coach Furniture,Home & Kitchen,1,148.68,0.05,141.25,1,0
5274,553,2024-05-29 01:30:26,completed,bank_transfer,253,Happen Fiction,Books & Media,1,621.95,0.05,590.85,1,0
5274,553,2024-05-29 01:30:26,completed,bank_transfer,283,Strategy Children,Books & Media,1,680.49,0.0,680.49,1,0
6023,611,2024-05-29 05:27:23,completed,debit_card,270,Environmental Non-Fiction,Books & Media,1,34872.0,0.0,34872.0,1,0
6023,611,2024-05-29 05:27:23,completed,debit_card,225,Discover Skincare,Beauty & Health,1,939.11,0.0,939.11,1,0
6023,611,2024-05-29 05:27:23,completed,debit_card,64,Task Appliance,Home & Kitchen,1,29.71,0.1,26.74,1,0
8545,1748,2024-05-29 10:54:04,completed,gift_card,222,Car Supplement,Beauty & Health,1,264.61,0.05,251.38,1,0
8545,1748,2024-05-29 10:54:04,completed,gift_card,151,Say Fitnes,Sports & Outdoors,1,625.19,0.2,500.15,1,0
2850,2275,2024-05-29 13:18:05,completed,gift_card,89,Prepare Cookware,Home & Kitchen,3,247.06,0.0,741.18,1,0
5595,1146,2024-05-29 14:32:35,cancelled,debit_card,74,Serve Appliance,Home & Kitchen,1,171.2,0.0,171.2,0,0
368,314,2024-05-29 16:05:24,completed,bank_transfer,139,About Men,Apparel,2,835.42,0.0,1670.84,1,0
368,314,2024-05-29 16:05:24,completed,bank_transfer,42,Cost Camera,Electronics,1,328.75,0.0,328.75,1,0
1453,2265,2024-05-29 16:31:43,completed,paypal,80,Success Furniture,Home & Kitchen,1,166.05,0.0,166.05,1,0
1453,2265,2024-05-29 16:31:43,completed,paypal,116,Ahead Men,Apparel,2,862.37,0.1,1552.27,1,0
1453,2265,2024-05-29 16:31:43,completed,paypal,200,White Fitnes,Sports & Outdoors,1,533.81,0.0,533.81,1,0
6769,95,2024-05-29 16:42:22,completed,gift_card,1,Black Camera,Electronics,2,433.54,0.0,867.08,1,0
6769,95,2024-05-29 16:42:22,completed,gift_card,17,Light Laptop,Electronics,2,953.82,0.0,1907.64,1,0
6769,95,2024-05-29 16:42:22,completed,gift_card,261,Especially Fiction,Books & Media,1,429.63,0.1,386.67,1,0
6769,95,2024-05-29 16:42:22,completed,gift_card,18,Rest Camera,Electronics,1,35.67,0.2,28.54,1,0
4300,570,2024-05-29 20:09:32,pending,gift_card,22,Scientist Smartphone,Electronics,1,205.71,0.1,185.14,0,0
698,937,2024-05-29 23:50:40,returned,gift_card,214,Safe Skincare,Beauty & Health,2,304.46,0.0,608.92,0,0
698,937,2024-05-29 23:50:40,returned,gift_card,154,Attack Cycling,Sports & Outdoors,1,115.68,0.0,115.68,0,0
4391,61,2024-05-30 00:51:23,cancelled,gift_card,248,Generation Haircare,Beauty & Health,1,75.61,0.2,60.49,0,0
4391,61,2024-05-30 00:51:23,cancelled,gift_card,64,Task Appliance,Home & Kitchen,2,29.71,0.1,53.48,0,0
4391,61,2024-05-30 00:51:23,cancelled,gift_card,276,Recently Non-Fiction,Books & Media,1,341.21,0.0,341.21,0,0
4391,61,2024-05-30 00:51:23,cancelled,gift_card,120,Society Kid,Apparel,3,146.96,0.15,374.75,0,0
4391,61,2024-05-30 00:51:23,cancelled,gift_card,121,Themselves Footwear,Apparel,1,183.38,0.1,165.04,0,0
2870,1937,2024-05-30 01:51:59,completed,debit_card,197,Own Camping,Sports & Outdoors,1,538.79,0.0,538.79,1,0
2870,1937,2024-05-30 01:51:59,completed,debit_card,290,Administration Children,Books & Media,1,908.96,0.0,908.96,1,0
2870,1937,2024-05-30 01:51:59,completed,debit_card,65,Scene Appliance,Home & Kitchen,1,460.75,0.1,414.68,1,0
5294,1200,2024-05-30 02:15:26,cancelled,paypal,94,Animal Appliance,Home & Kitchen,1,514.73,0.0,514.73,0,0
8543,2054,2024-05-30 02:26:12,completed,bank_transfer,27,Into Laptop,Electronics,2,686.85,0.0,1373.7,1,0
8543,2054,2024-05-30 02:26:12,completed,bank_transfer,173,Soon Fitnes,Sports & Outdoors,1,587.7,0.0,587.7,1,0
8543,2054,2024-05-30 02:26:12,completed,bank_transfer,44,Walk Camera,Electronics,1,6.81,0.0,6.81,1,0
8543,2054,2024-05-30 02:26:12,completed,bank_transfer,137,Particular Kid,Apparel,1,316.92,0.0,316.92,1,0
8543,2054,2024-05-30 02:26:12,completed,bank_transfer,32,East Smartphone,Electronics,1,338.4,0.0,338.4,1,0
1589,1799,2024-05-30 07:45:17,cancelled,debit_card,152,Soon Camping,Sports & Outdoors,1,910.86,0.05,865.32,0,0
5879,1674,2024-05-30 09:16:52,completed,paypal,264,Include Non-Fiction,Books & Media,1,16.2,0.0,16.2,1,0
3139,621,2024-05-30 10:21:20,cancelled,paypal,24,Concern Headphone,Electronics,-1,696.97,0.15,-592.42,0,1
3139,621,2024-05-30 10:21:20,cancelled,paypal,46,Reflect Laptop,Electronics,1,397.56,0.0,397.56,0,0
3139,621,2024-05-30 10:21:20,cancelled,paypal,46,Reflect Laptop,Electronics,1,397.56,0.0,397.56,0,0
73,687,2024-05-30 10:28:57,completed,credit_card,89,Prepare Cookware,Home & Kitchen,1,247.06,0.1,222.35,1,0
73,687,2024-05-30 10:28:57,completed,credit_card,69,Front Decor,Home & Kitchen,1,274.11,0.0,274.11,1,0
6094,540,2024-05-30 19:08:35,cancelled,bank_transfer,282,Discuss Fiction,Books & Media,1,280.61,0.0,280.61,0,0
6094,540,2024-05-30 19:08:35,cancelled,bank_transfer,27,Into Laptop,Electronics,1,686.85,0.15,583.82,0,0
6094,540,2024-05-30 19:08:35,cancelled,bank_transfer,279,Scientist Non-Fiction,Books & Media,2,226.81,0.0,453.62,0,0
1530,1595,2024-05-31 01:19:14,cancelled,gift_card,269,Note Non-Fiction,Books & Media,1,603.81,0.0,603.81,0,0
1530,1595,2024-05-31 01:19:14,cancelled,gift_card,37,Executive Laptop,Electronics,2,608.8,0.1,1095.84,0,0
1530,1595,2024-05-31 01:19:14,cancelled,gift_card,9,Right Laptop,Electronics,1,66.57,0.0,66.57,0,0
1530,1595,2024-05-31 01:19:14,cancelled,gift_card,241,Low Personal Care,Beauty & Health,1,306.12,0.0,306.12,0,0
4600,1973,2024-05-31 03:08:48,completed,bank_transfer,78,Unit Cookware,Home & Kitchen,1,213.82,0.0,213.82,1,0
4600,1973,2024-05-31 03:08:48,completed,bank_transfer,208,Series Skincare,Beauty & Health,-1,260.07,0.0,-260.07,1,1
7358,900,2024-05-31 04:14:40,pending,debit_card,69,Front Decor,Home & Kitchen,1,274.11,0.0,274.11,0,0
8441,1029,2024-05-31 04:20:46,cancelled,bank_transfer,130,Fly Kid,Apparel,1,454.11,0.0,454.11,0,0
6584,269,2024-05-31 05:21:25,completed,credit_card,247,Good Haircare,Beauty & Health,1,708.26,0.0,708.26,1,0
6584,269,2024-05-31 05:21:25,completed,credit_card,100,Sea Appliance,Home & Kitchen,1,283.25,0.0,283.25,1,0
6584,269,2024-05-31 05:21:25,completed,credit_card,268,Machine Media,Books & Media,1,23.79,0.05,22.6,1,0
5676,1325,2024-05-31 06:23:31,completed,credit_card,61,Trade Appliance,Home & Kitchen,2,512.76,0.15,871.69,1,0
5676,1325,2024-05-31 06:23:31,completed,credit_card,203,Officer Skincare,Beauty & Health,1,431.09,0.0,431.09,1,0
5676,1325,2024-05-31 06:23:31,completed,credit_card,203,Officer Skincare,Beauty & Health,1,431.09,0.0,431.09,1,0
5676,1325,2024-05-31 06:23:31,completed,credit_card,269,Note Non-Fiction,Books & Media,1,603.81,0.2,483.05,1,0
5676,1325,2024-05-31 06:23:31,completed,credit_card,263,Way Media,Books & Media,1,222.36,0.0,222.36,1,0
927,73,2024-05-31 10:07:15,completed,gift_card,290,Administration Children,Books & Media,3,908.96,0.0,2726.88,1,0
927,73,2024-05-31 10:07:15,completed,gift_card,212,Another Personal Care,Beauty & Health,2,445.65,0.0,891.3,1,0
927,73,2024-05-31 10:07:15,completed,gift_card,100,Sea Appliance,Home & Kitchen,1,283.25,0.0,283.25,1,0
927,73,2024-05-31 10:07:15,completed,gift_card,81,Real Furniture,Home & Kitchen,1,779.01,0.0,779.01,1,0
927,73,2024-05-31 10:07:15,completed,gift_card,207,Impact Haircare,Beauty & Health,1,518.71,0.0,518.71,1,0
1801,24,2024-05-31 10:32:15,returned,paypal,40,Because Laptop,Electronics,2,171.89,0.2,275.02,0,0
1801,24,2024-05-31 10:32:15,returned,paypal,81,Real Furniture,Home & Kitchen,3,779.01,0.0,2337.03,0,0
3441,2107,2024-05-31 15:19:02,completed,debit_card,196,Information Cycling,Sports & Outdoors,3,518.75,0.0,1556.25,1,0
3441,2107,2024-05-31 15:19:02,completed,debit_card,161,Between Fitnes,Sports & Outdoors,2,68.77,0.0,137.54,1,0
3441,2107,2024-05-31 15:19:02,completed,debit_card,145,Unit Men,Apparel,1,61.15,0.1,55.04,1,0
5168,2197,2024-05-31 20:43:10,completed,bank_transfer,21,Right Camera,Electronics,1,614.24,0.0,614.24,1,0
5168,2197,2024-05-31 20:43:10,completed,bank_transfer,215,Want Supplement,Beauty & Health,1,501.1,0.0,501.1,1,0
7280,2036,2024-05-31 20:50:11,completed,bank_transfer,65,Scene Appliance,Home & Kitchen,1,460.75,0.0,460.75,1,0
7280,2036,2024-05-31 20:50:11,completed,bank_transfer,127,Research Footwear,Apparel,1,111.4,0.0,111.4,1,0
7280,2036,2024-05-31 20:50:11,completed,bank_transfer,71,Green Furniture,Home & Kitchen,3,362.18,0.0,1086.54,1,0
741,1167,2024-05-31 22:21:57,completed,bank_transfer,162,Do Team Sport,Sports & Outdoors,1,126.53,0.1,113.88,1,0
741,1167,2024-05-31 22:21:57,completed,bank_transfer,64,Task Appliance,Home & Kitchen,1,29.71,0.0,29.71,1,0
4175,1612,2024-05-31 22:38:18,completed,gift_card,48,Court Camera,Electronics,1,231.62,0.0,231.62,1,0
4175,1612,2024-05-31 22:38:18,completed,gift_card,60,Coach Furniture,Home & Kitchen,1,148.68,0.05,141.25,1,0
4175,1612,2024-05-31 22:38:18,completed,gift_card,160,Where Camping,Sports & Outdoors,1,150.1,0.2,120.08,1,0
8166,1554,2024-06-01 05:05:15,cancelled,debit_card,263,Way Media,Books & Media,3,222.36,0.05,633.73,0,0
1864,575,2024-06-01 12:57:58,completed,debit_card,146,Difficult Women,Apparel,1,443.54,0.0,443.54,1,0
1864,575,2024-06-01 12:57:58,completed,debit_card,41,Rest Smartphone,Electronics,1,376.48,0.0,376.48,1,0
1864,575,2024-06-01 12:57:58,completed,debit_card,192,Participant Camping,Sports & Outdoors,1,697.79,0.15,593.12,1,0
1864,575,2024-06-01 12:57:58,completed,debit_card,282,Discuss Fiction,Books & Media,1,280.61,0.0,280.61,1,0
1864,575,2024-06-01 12:57:58,completed,debit_card,288,Beyond Media,Books & Media,1,515.26,0.0,515.26,1,0
5081,1453,2024-06-01 13:57:54,cancelled,paypal,145,Unit Men,Apparel,1,61.15,0.0,61.15,0,0
5081,1453,2024-06-01 13:57:54,cancelled,paypal,292,Store Fiction,Books & Media,1,425.68,0.2,340.54,0,0
5690,1524,2024-06-01 15:48:31,cancelled,debit_card,21,Right Camera,Electronics,2,614.24,0.0,1228.48,0,0
1082,2119,2024-06-01 17:27:43,cancelled,debit_card,119,Reflect Kid,Apparel,1,519.85,0.0,519.85,0,0
7086,1834,2024-06-01 20:08:54,completed,paypal,189,Message Team Sport,Sports & Outdoors,1,24.7,0.0,24.7,1,0
7086,1834,2024-06-01 20:08:54,completed,paypal,262,Case Media,Books & Media,3,214.85,0.0,644.55,1,0
7086,1834,2024-06-01 20:08:54,completed,paypal,171,Her Camping,Sports & Outdoors,1,14.73,0.0,14.73,1,0
7086,1834,2024-06-01 20:08:54,completed,paypal,225,Discover Skincare,Beauty & Health,1,939.11,0.0,939.11,1,0
6707,1116,2024-06-01 22:55:12,returned,debit_card,213,Star Supplement,Beauty & Health,2,111.83,0.0,223.66,0,0
8823,163,2024-06-02 00:00:59,cancelled,paypal,69,Front Decor,Home & Kitchen,1,274.11,0.0,274.11,0,0
8823,163,2024-06-02 00:00:59,cancelled,paypal,151,Say Fitnes,Sports & Outdoors,1,625.19,0.0,625.19,0,0
476,2021,2024-06-02 00:56:04,completed,bank_transfer,66,Wide Cookware,Home & Kitchen,2,447.18,0.0,894.36,1,0
476,2021,2024-06-02 00:56:04,completed,bank_transfer,3,Start Accessorie,Electronics,1,978.72,0.0,978.72,1,0
7565,1694,2024-06-02 03:37:29,cancelled,debit_card,24,Concern Headphone,Electronics,1,696.97,0.0,696.97,0,0
7565,1694,2024-06-02 03:37:29,cancelled,debit_card,180,Grow Team Sport,Sports & Outdoors,1,843.45,0.0,843.45,0,0
7565,1694,2024-06-02 03:37:29,cancelled,debit_card,127,Research Footwear,Apparel,1,111.4,0.0,111.4,0,0
5982,2419,2024-06-02 06:22:45,completed,bank_transfer,57,Try Cookware,Home & Kitchen,1,510.39,0.0,510.39,1,0
1336,1014,2024-06-02 09:37:20,completed,gift_card,50,Wear Headphone,Electronics,1,240.1,0.0,240.1,1,0
1336,1014,2024-06-02 09:37:20,completed,gift_card,42,Cost Camera,Electronics,2,328.75,0.0,657.5,1,0
1336,1014,2024-06-02 09:37:20,completed,gift_card,139,About Men,Apparel,1,835.42,0.1,751.88,1,0
3365,1167,2024-06-02 10:42:04,completed,paypal,263,Way Media,Books & Media,1,222.36,0.05,211.24,1,0
3651,202,2024-06-02 10:48:29,completed,paypal,14,Find Headphone,Electronics,1,90.93,0.0,90.93,1,0
3651,202,2024-06-02 10:48:29,completed,paypal,292,Store Fiction,Books & Media,1,425.68,0.0,425.68,1,0
3651,202,2024-06-02 10:48:29,completed,paypal,198,Later Cycling,Sports & Outdoors,2,266.02,0.0,532.04,1,0
3651,202,2024-06-02 10:48:29,completed,paypal,174,Social Cycling,Sports & Outdoors,1,864.84,0.2,691.87,1,0
1997,118,2024-06-02 13:49:05,pending,credit_card,35,Wide Camera,Electronics,1,425.48,0.0,425.48,0,0
1997,118,2024-06-02 13:49:05,pending,credit_card,194,Quickly Fitnes,Sports & Outdoors,1,222.76,0.1,200.48,0,0
5752,1408,2024-06-02 14:07:38,completed,paypal,195,After Fitnes,Sports & Outdoors,1,132.26,0.0,132.26,1,0
5752,1408,2024-06-02 14:07:38,completed,paypal,14,Find Headphone,Electronics,1,90.93,0.0,90.93,1,0
5752,1408,2024-06-02 14:07:38,completed,paypal,232,Partner Personal Care,Beauty & Health,2,71.83,0.0,143.66,1,0
5752,1408,2024-06-02 14:07:38,completed,paypal,223,Sense Supplement,Beauty & Health,1,57.85,0.15,49.17,1,0
4734,405,2024-06-02 14:28:33,completed,debit_card,244,Thus Supplement,Beauty & Health,2,263.25,0.0,526.5,1,0
4734,405,2024-06-02 14:28:33,completed,debit_card,84,Per Cookware,Home & Kitchen,1,43.2,0.0,43.2,1,0
96,350,2024-06-02 15:31:02,pending,bank_transfer,117,White Men,Apparel,1,567.69,0.1,510.92,0,0
8048,1679,2024-06-02 20:55:48,returned,debit_card,130,Fly Kid,Apparel,3,454.11,0.1,1226.1,0,0
8048,1679,2024-06-02 20:55:48,returned,debit_card,108,Word Men,Apparel,1,378.75,0.0,378.75,0,0
6325,975,2024-06-02 22:16:22,completed,bank_transfer,52,Still Cookware,Home & Kitchen,1,12.48,0.0,12.48,1,0
6325,975,2024-06-02 22:16:22,completed,bank_transfer,246,Close Personal Care,Beauty & Health,2,574.84,0.0,1149.68,1,0
6325,975,2024-06-02 22:16:22,completed,bank_transfer,39,Yeah Laptop,Electronics,1,412.64,0.0,412.64,1,0
8445,2077,2024-06-03 02:45:30,completed,debit_card,119,Reflect Kid,Apparel,1,519.85,0.15,441.87,1,0
8445,2077,2024-06-03 02:45:30,completed,debit_card,15,Sea Headphone,Electronics,1,536.46,0.0,536.46,1,0
8445,2077,2024-06-03 02:45:30,completed,debit_card,132,Set Men,Apparel,1,299.38,0.05,284.41,1,0
8445,2077,2024-06-03 02:45:30,completed,debit_card,197,Own Camping,Sports & Outdoors,1,538.79,0.0,538.79,1,0
1200,1852,2024-06-03 07:29:57,completed,debit_card,240,Military Supplement,Beauty & Health,1,555.47,0.0,555.47,1,0
1200,1852,2024-06-03 07:29:57,completed,debit_card,202,Thank Skincare,Beauty & Health,2,514.85,0.05,978.22,1,0
1200,1852,2024-06-03 07:29:57,completed,debit_card,70,Bring Furniture,Home & Kitchen,3,402.01,0.0,1206.03,1,0
1200,1852,2024-06-03 07:29:57,completed,debit_card,243,Son Personal Care,Beauty & Health,1,746.93,0.0,746.93,1,0
2067,775,2024-06-03 09:02:27,completed,credit_card,181,Choice Team Sport,Sports & Outdoors,1,37.18,0.0,37.18,1,0
2067,775,2024-06-03 09:02:27,completed,credit_card,53,Student Decor,Home & Kitchen,1,192.38,0.0,192.38,1,0
1593,228,2024-06-03 13:58:35,completed,gift_card,166,Power Fitnes,Sports & Outdoors,1,278.38,0.0,278.38,1,0
1593,228,2024-06-03 13:58:35,completed,gift_card,92,Left Furniture,Home & Kitchen,1,148.78,0.05,141.34,1,0
2343,563,2024-06-03 15:01:50,returned,gift_card,85,Event Furniture,Home & Kitchen,1,530.7,0.0,530.7,0,0
1022,941,2024-06-03 22:29:32,completed,credit_card,89,Prepare Cookware,Home & Kitchen,1,247.06,0.15,210.0,1,0
2985,208,2024-06-04 00:16:12,completed,bank_transfer,60,Coach Furniture,Home & Kitchen,1,148.68,0.0,148.68,1,0
680,338,2024-06-04 04:59:30,cancelled,gift_card,179,Our Camping,Sports & Outdoors,2,478.65,0.1,861.57,0,0
680,338,2024-06-04 04:59:30,cancelled,gift_card,235,Training Personal Care,Beauty & Health,2,370.09,0.2,592.14,0,0
6139,1505,2024-06-04 05:44:24,cancelled,bank_transfer,213,Star Supplement,Beauty & Health,1,111.83,0.0,111.83,0,0
6139,1505,2024-06-04 05:44:24,cancelled,bank_transfer,171,Her Camping,Sports & Outdoors,1,14.73,0.0,14.73,0,0
4379,1485,2024-06-04 08:00:43,completed,debit_card,240,Military Supplement,Beauty & Health,1,555.47,0.1,499.92,1,0
4379,1485,2024-06-04 08:00:43,completed,debit_card,180,Grow Team Sport,Sports & Outdoors,2,843.45,0.2,1349.52,1,0
4379,1485,2024-06-04 08:00:43,completed,debit_card,51,Former Cookware,Home & Kitchen,1,863.34,0.0,863.34,1,0
2710,2400,2024-06-04 08:43:25,completed,paypal,25,Protect Headphone,Electronics,3,282.92,0.0,848.76,1,0
2710,2400,2024-06-04 08:43:25,completed,paypal,73,Travel Appliance,Home & Kitchen,1,346.78,0.1,312.1,1,0
6054,1336,2024-06-04 09:03:38,completed,paypal,211,Everyone Skincare,Beauty & Health,1,943.9,0.0,943.9,1,0
6054,1336,2024-06-04 09:03:38,completed,paypal,38,Say Camera,Electronics,1,364.99,0.15,310.24,1,0
6054,1336,2024-06-04 09:03:38,completed,paypal,157,First Camping,Sports & Outdoors,1,701.5,0.0,701.5,1,0
6645,764,2024-06-04 10:14:42,cancelled,paypal,47,Central Camera,Electronics,2,513.39,0.0,1026.78,0,0
6645,764,2024-06-04 10:14:42,cancelled,paypal,145,Unit Men,Apparel,3,61.15,0.0,183.45,0,0
8941,2277,2024-06-04 10:19:56,pending,paypal,154,Attack Cycling,Sports & Outdoors,1,115.68,0.0,115.68,0,0
6051,1528,2024-06-04 10:53:17,completed,credit_card,226,Recognize Skincare,Beauty & Health,1,211.98,0.0,211.98,1,0
6051,1528,2024-06-04 10:53:17,completed,credit_card,21,Right Camera,Electronics,1,614.24,0.0,614.24,1,0
6051,1528,2024-06-04 10:53:17,completed,credit_card,88,Voice Decor,Home & Kitchen,1,275.21,0.0,275.21,1,0
102,1129,2024-06-04 10:55:52,completed,gift_card,101,Cut Women,Apparel,1,488.42,0.0,488.42,1,0
901,228,2024-06-04 10:56:42,pending,gift_card,160,Where Camping,Sports & Outdoors,1,150.1,0.0,150.1,0,0
901,228,2024-06-04 10:56:42,pending,gift_card,167,Practice Fitnes,Sports & Outdoors,1,39.88,0.05,37.89,0,0
3619,545,2024-06-04 12:23:23,cancelled,paypal,138,By Kid,Apparel,1,54.35,0.0,54.35,0,0
3619,545,2024-06-04 12:23:23,cancelled,paypal,38,Say Camera,Electronics,1,364.99,0.15,310.24,0,0
8077,693,2024-06-04 13:32:48,completed,bank_transfer,239,Increase Haircare,Beauty & Health,1,517.8,0.0,517.8,1,0
4167,928,2024-06-04 14:24:27,pending,credit_card,30,Hospital Laptop,Electronics,1,477.17,0.05,453.31,0,0
4167,928,2024-06-04 14:24:27,pending,credit_card,180,Grow Team Sport,Sports & Outdoors,1,843.45,0.05,801.28,0,0
4167,928,2024-06-04 14:24:27,pending,credit_card,283,Strategy Children,Books & Media,1,680.49,0.0,680.49,0,0
5190,1298,2024-06-04 18:55:42,cancelled,credit_card,189,Message Team Sport,Sports & Outdoors,1,24.7,0.0,24.7,0,0
5902,2208,2024-06-04 19:36:51,completed,bank_transfer,276,Recently Non-Fiction,Books & Media,2,341.21,0.05,648.3,1,0
5902,2208,2024-06-04 19:36:51,completed,bank_transfer,232,Partner Personal Care,Beauty & Health,3,71.83,0.05,204.72,1,0
3550,1539,2024-06-04 21:19:32,completed,gift_card,220,Run Skincare,Beauty & Health,1,475.38,0.15,404.07,1,0
3550,1539,2024-06-04 21:19:32,completed,gift_card,21,Right Camera,Electronics,1,614.24,0.2,491.39,1,0
1173,675,2024-06-04 22:24:03,completed,credit_card,24,Concern Headphone,Electronics,1,696.97,0.1,627.27,1,0
2681,1727,2024-06-05 02:51:30,completed,credit_card,180,Grow Team Sport,Sports & Outdoors,1,843.45,0.1,759.1,1,0
8110,1718,2024-06-05 03:40:46,returned,paypal,287,Total Fiction,Books & Media,2,754.14,0.0,1508.28,0,0
8110,1718,2024-06-05 03:40:46,returned,paypal,133,Actually Kid,Apparel,1,479.79,0.05,455.8,0,0
8110,1718,2024-06-05 03:40:46,returned,paypal,35,Wide Camera,Electronics,1,425.48,0.0,425.48,0,0
3146,336,2024-06-05 04:51:38,completed,bank_transfer,151,Say Fitnes,Sports & Outdoors,1,625.19,0.0,625.19,1,0
8030,333,2024-06-05 07:34:03,pending,bank_transfer,177,Hour Camping,Sports & Outdoors,1,156.12,0.05,148.31,0,0
